Gene id;Gene name;Small pval;Small mcmc;Big pval;Big mcmc
206789_s_at;POU2F1;;500.0;;
219494_at;RAD54B;;;;
203782_s_at;POLRMT;2.39731279468348E-4;;5.89077033574489E-8;
32699_s_at;PVR;;;;
210133_at;CCL11;;500.0;;
206243_at;TIMP4;;;;
203886_s_at;FBLN2;;;0.00293702267633808;
205617_at;PRRG2;;;0.0104954753037715;
201195_s_at;SLC7A5;9.8032872445863E-9;2.994011976047904;4.93774631883146E-9;500.0
207159_x_at;CRTC1;;;;
221351_at;HTR1A;;;;
219542_at;NEK11;;;;
218664_at;MECR;2.58071690143737E-4;13.88888888888889;0.00110354946282524;
218292_s_at;PRKAG2;;;;
202520_s_at;MLH1;;250.0;;
206280_at;CDH18;;;;
203608_at;ALDH5A1;;;;
202609_at;EPS8;;125.0;;
204841_s_at;EEA1;;125.0;2.35131945249281E-4;500.0
222093_s_at;INO80B;;;0.0121041761292801;
208907_s_at;MRPS18B;0.00172077471600482;16.129032258064516;0.00322653189607274;
205471_s_at;DACH1;;;1.65828028452797E-5;
205630_at;CRH;;;;
220136_s_at;CRYBA2;;;;
221201_s_at;ZNF155;;166.66666666666666;;
210048_at;NAPG;;;;
208374_s_at;CAPZA1;;;;
209443_at;SERPINA5;;500.0;;
204162_at;NDC80;;23.809523809523807;6.52221284563605E-6;
202428_x_at;DBI;;;0.00763612306702997;
202478_at;TRIB2;3.798125622927E-6;3.3783783783783785;6.22237246577966E-11;7.142857142857142
207556_s_at;DGKZ;;250.0;;
201260_s_at;SYPL1;;;;
201121_s_at;PGRMC1;0.00622360428794653;250.0;6.8717106553162E-7;
207339_s_at;LTB;;;;
219922_s_at;LTBP3;;;;
200601_at;ACTN4;0.00210661945698622;21.73913043478261;1.5362487847728E-7;83.33333333333333
221278_at;HOXB8;;;;
217798_at;CNOT2;;;1.22778601866746E-4;
213852_at;RBM8A;;;;
211023_at;PDHB;0.00114349558948168;500.0;3.05030959981215E-7;
209773_s_at;RRM2;3.26177747986977E-5;1.6233766233766234;1.6160843097871E-8;55.55555555555556
209455_at;FBXW11;0.00298739951432798;27.77777777777778;0.0022887838180751;
213373_s_at;CASP8;;;;
219566_at;PLEKHF1;;;;
204174_at;ALOX5AP;;;;
209998_at;PIGO;;;;
203633_at;CPT1A;1.26856098853137E-4;62.5;7.24317709171754E-5;
201669_s_at;MARCKS;;;1.84226075229058E-10;3.0864197530864197
213056_at;FRMD4B;0.00474002892751753;;1.51903349352865E-7;
203176_s_at;TFAM;;;;
218012_at;TSPYL2;;250.0;;
218555_at;ANAPC2;;;;
218662_s_at;NCAPG;0.00471367954287995;;3.86110521278933E-8;
203037_s_at;MTSS1;0.00248094467487214;;5.36849789686862E-8;
221314_at;GDF9;;250.0;;
216341_s_at;GNRHR;;;;
209117_at;WBP2;;500.0;0.0120560793453276;
202656_s_at;SERTAD2;0.00195111418094466;41.666666666666664;1.24011918952681E-12;2.73224043715847
219591_at;CEND1;;250.0;6.07860285251041E-5;
203235_at;THOP1;1.92338103677423E-4;50.0;5.22243210755264E-7;
220196_at;MUC16;;500.0;;
213081_at;ZBTB22;;;;
214778_at;MEGF8;1.81065769565889E-6;5.154639175257731;2.10502335120775E-9;38.46153846153846
205654_at;C4BPA;;500.0;;
212652_s_at;SNX4;;;0.00616844125006764;
204703_at;IFT88;;;;
218257_s_at;UGGT1;;;;
205235_s_at;KIF20B;;250.0;;
207024_at;CHRND;;;;
203561_at;FCGR2A;;;;
221372_s_at;P2RX2;;;;
215354_s_at;PELP1;;;;
211052_s_at;TBCD;5.30793014239366E-4;9.615384615384615;1.02910424665683E-8;
201935_s_at;EIF4G3;;500.0;;
205436_s_at;H2AFX;1.80521164563401E-5;1.3333333333333333;1.86674516625868E-8;50.0
208987_s_at;KDM2A;;;;
209949_at;NCF2;;;;
220570_at;RETN;;;;
219578_s_at;CPEB1;3.06834211839483E-4;500.0;7.63245292965553E-10;
219843_at;IPP;;;;
203910_at;ARHGAP29;1.1039451991044E-4;12.195121951219512;1.62757991861771E-8;83.33333333333333
220599_s_at;CARD14;;71.42857142857143;2.09190977192236E-6;
221645_s_at;ZNF83;;;;
207034_s_at;GLI2;;;;
207203_s_at;NR1I2;;;;
209045_at;XPNPEP1;;;;
214477_at;MLLT1;;;;
203554_x_at;PTTG1;5.23747496765747E-6;1.1961722488038278;8.3621771193282E-13;1.2135922330097089
201178_at;FBXO7;;;1.40123063803039E-6;
204685_s_at;ATP2B2;;;;
218413_s_at;ZNF639;;;;
209907_s_at;ITSN2;9.57943551796341E-5;1.5151515151515151;3.9195054254978E-10;3.597122302158273
216941_s_at;TAF1B;;500.0;0.00592684539556318;
209925_at;OCLN;;45.45454545454546;;
222120_at;ZNF764;;250.0;;
210182_at;CORT;;;;
213599_at;OIP5;0.00179557544610609;166.66666666666666;1.26666718339643E-5;
220768_s_at;CSNK1G3;;;;
202308_at;SREBF1;;166.66666666666666;;
208095_s_at;SRP72;;500.0;;
211287_x_at;CSF2RA;;250.0;;
214490_at;ARSF;0.0120091765442581;125.0;4.99648140652456E-4;
203085_s_at;TGFB1;;19.23076923076923;;166.66666666666666
209015_s_at;DNAJB6;0.00235197074141945;45.45454545454546;2.44556681437019E-10;
202260_s_at;STXBP1;1.39286354030758E-4;2.314814814814815;3.52429503673837E-11;1.2285012285012287
220991_s_at;RNF32;;;;
214394_x_at;EEF1D;;16.666666666666668;4.09381520143896E-4;35.714285714285715
201892_s_at;IMPDH2;;500.0;3.47074151131032E-5;
214489_at;FSHB;;;;
221736_at;RALGAPB;;;;
213507_s_at;KPNB1;0.00191617529043862;3.7593984962406015;1.23300909198981E-7;5.617977528089888
221489_s_at;SPRY4;;;;
207486_x_at;CHN2;;;0.00219522063943802;
215632_at;NEUROG2;;;;
205066_s_at;ENPP1;;;8.54536441290458E-5;
207893_at;SRY;;500.0;;
217786_at;PRMT5;;125.0;0.00589668894807358;
207446_at;TLR6;;;;
218348_s_at;ZC3H7A;;;;
203909_at;SLC9A6;;;0.0113064692092645;
213165_at;CEP350;;;0.00716028579481011;
201721_s_at;LAPTM5;;125.0;;
209527_at;EXOSC2;;500.0;;
200608_s_at;RAD21;;;;
208668_x_at;HMGN2;;125.0;3.54608293536899E-5;
213405_at;RAB22A;;166.66666666666666;;
207061_at;ERN1;;;;
210145_at;PLA2G4A;;100.0;;
211534_x_at;PTPRN2;;;;
215644_at;ZNF518A;;;;
209199_s_at;MEF2C;;250.0;;
200030_s_at;SLC25A3;;;;
202718_at;IGFBP2;;;;
221731_x_at;VCAN;;;;
207868_at;CHRNA2;;;;
209539_at;ARHGEF6;;125.0;0.00685412850705262;
221417_x_at;S1PR5;;;;
207073_at;CDKL2;;;;
215295_at;DTNB;;250.0;;125.0
200844_s_at;PRDX6;0.00750998463812113;35.714285714285715;1.94378039890532E-6;
65517_at;AP1M2;;;;
201238_s_at;CAPZA2;;;;
221399_at;EDA2R;;;;
219433_at;BCOR;;500.0;0.00461556525776019;
201474_s_at;ITGA3;0.00591477526669863;13.157894736842106;1.3250662898748E-8;2.525252525252525
203138_at;HAT1;;;;
205751_at;SH3GL2;;500.0;;
204332_s_at;AGA;;500.0;5.34593694292549E-11;12.195121951219512
219084_at;NSD1;;125.0;;
209420_s_at;SMPD1;;;;
204836_at;GLDC;;;;
219096_at;ARMC7;0.00323300887619606;;3.62701180963243E-6;
219469_at;DYNC2H1;;;;
218108_at;UBR7;;166.66666666666666;1.54811313872781E-6;
220110_s_at;NXF3;;;;
221632_s_at;WDR4;;;;
212648_at;DHX29;;;;
220519_s_at;LIM2;;;;
210826_x_at;RAD17;;;;
212612_at;RCOR1;;;;
201588_at;TXNL1;;166.66666666666666;;
207844_at;IL13;;;0.00393855055732871;
221375_at;OR1G1;;;;
217718_s_at;YWHAB;;125.0;;38.46153846153846
202743_at;PIK3R3;;;;
209576_at;GNAI1;;55.55555555555556;;13.513513513513514
208634_s_at;MACF1;;250.0;5.29581269221076E-7;
220424_at;NPHS2;;;;
203126_at;IMPA2;4.30696764479523E-4;500.0;1.94257891524418E-11;
205207_at;IL6;;100.0;;
209178_at;DHX38;;250.0;;
219060_at;WDYHV1;;166.66666666666666;4.89464647311746E-5;
213190_at;COG7;;;9.2206358910031E-5;
221773_at;ELK3;0.00817339898500577;29.41176470588235;;
204812_at;ZW10;;;;
564_at;GNA11;2.44235749349675E-4;13.513513513513514;5.50825550781748E-7;
218831_s_at;FCGRT;;;0.00289582194031111;
221761_at;ADSS;;;;
208961_s_at;KLF6;;500.0;;
220911_s_at;NYNRIN;7.8745902850818E-6;166.66666666666666;3.11640638271279E-19;
222144_at;KIF17;;500.0;;
218439_s_at;COMMD10;;;;
210183_x_at;PNN;;;;
218787_x_at;CWF19L1;;;;
201630_s_at;ACP1;;166.66666666666666;1.52142039430391E-6;
205932_s_at;MSX1;;250.0;;
221653_x_at;APOL2;;;;
203114_at;SSSCA1;;125.0;;
205775_at;FAM50B;;;;
221387_at;NPFFR1;;;0.0146027098291947;
33768_at;DMWD;;;6.43810789275084E-5;
213007_at;FANCI;;;;
215001_s_at;GLUL;0.0144632884054691;166.66666666666666;;
203795_s_at;BCL7A;;500.0;;
221476_s_at;RPL15;0.00410422895147531;25.0;1.55174957392204E-15;3.875968992248062
201952_at;ALCAM;;;0.0134831464225349;
210555_s_at;NFATC3;;;;
200857_s_at;NCOR1;;;;
208669_s_at;EID1;;83.33333333333333;;
210670_at;PPY;;;;
209440_at;PRPS1;;125.0;;
205089_at;ZNF7;;;;
207029_at;KITLG;;;;
202102_s_at;BRD4;6.60388288862298E-4;13.157894736842106;1.91466602859924E-6;
208985_s_at;EIF3J;3.78249024030622E-4;3.4246575342465757;1.11756660304909E-5;166.66666666666666
212610_at;PTPN11;;100.0;;
200822_x_at;TPI1;1.31962648525744E-6;1.4534883720930234;1.84802077251273E-15;2.4154589371980677
218169_at;VAC14;;;5.84975247678403E-5;
201982_s_at;PAPPA;;500.0;;
211048_s_at;PDIA4;;;5.72602815740161E-8;
214154_s_at;PKP2;;500.0;;
200614_at;CLTC;1.48469980672893E-5;1.2285012285012287;1.30714522848293E-8;1.6891891891891893
220243_at;ZBTB44;;;0.00242979750335896;
205581_s_at;NOS3;;250.0;;
201174_s_at;TERF2IP;;500.0;0.0075811530791515;
201052_s_at;PSMF1;0.00972946061690209;12.820512820512821;5.70544287512782E-7;
207268_x_at;ABI2;;18.51851851851852;7.39930135921649E-5;
212838_at;DNMBP;0.00661869720628484;62.5;3.12061831044148E-9;15.625
218145_at;TRIB3;;250.0;0.0016177995744132;
203525_s_at;APC;;;;
201939_at;PLK2;;250.0;0.00354548181453261;
220460_at;SLCO1C1;;;;
213923_at;RAP2B;;;0.0020618788715638;
208055_s_at;HERC4;;;;
219266_at;ZNF350;;500.0;;
52005_at;WIZ;;38.46153846153846;5.94005051756213E-6;
219733_s_at;SLC27A5;0.00963446408078725;;4.59974873840405E-4;
206929_s_at;NFIC;;250.0;;
208331_at;BPY2;;;;
219229_at;SLCO3A1;0.00742739660972139;;3.92177382440541E-5;
204948_s_at;FST;;;1.2852603053693E-5;
160020_at;MMP14;;38.46153846153846;1.36849464008271E-5;20.0
208138_at;GAST;;;;
205294_at;BAIAP2;;;;
205944_s_at;CLTCL1;;;;
219278_at;MAP3K6;;;;
217752_s_at;CNDP2;0.0141295006592277;33.333333333333336;3.74589623095966E-7;
209543_s_at;CD34;;;0.00468855039192776;
220496_at;CLEC1B;;;;
206137_at;RIMS2;;;;
206150_at;CD27;;;;
212852_s_at;TROVE2;;;;
208572_at;HIST3H3;;166.66666666666666;0.00183694067981086;
202540_s_at;HMGCR;;;1.32746751396927E-4;
202037_s_at;SFRP1;0.00669895749904519;;0.00466008013759771;
221340_at;CDX4;;;;
207066_at;HRC;;;;
213743_at;CCNT2;;250.0;0.00777989213289977;
207738_s_at;NCKAP1;;;;
203647_s_at;FDX1;;;;
212887_at;SEC23A;0.00254442675281532;8.19672131147541;;
201315_x_at;IFITM2;;;;
211257_x_at;ZNF638;;125.0;;
213708_s_at;MLX;;;0.0051073514187494;
219013_at;GALNT11;;;;
200675_at;CD81;0.0142560666281937;83.33333333333333;2.68827074137462E-5;
210248_at;WNT7A;;55.55555555555556;;
218554_s_at;ASH1L;;;;
214840_at;TOM1L2;;;0.0127408328593736;
205016_at;TGFA;;;4.89381675539967E-6;
205498_at;GHR;5.18221887412941E-4;4.8076923076923075;1.41788145614516E-7;166.66666666666666
207209_at;CETN1;;;;
213101_s_at;ACTR3;;500.0;9.80854923096985E-4;
207375_s_at;IL15RA;6.56390778364961E-4;38.46153846153846;4.52499518300534E-5;
218578_at;CDC73;;166.66666666666666;;
210609_s_at;TP53I3;;;;
201518_at;CBX1;;;;
219862_s_at;NARF;2.1995702205459E-4;41.666666666666664;5.91958255423916E-7;
211177_s_at;TXNRD2;5.09731142625537E-4;500.0;9.84871562012317E-6;
219169_s_at;TFB1M;;;6.55644099162777E-4;
207616_s_at;TANK;;500.0;;
219485_s_at;PSMD10;;;;
220279_at;TRIM17;;;;
201903_at;UQCRC1;8.35415840562303E-5;10.204081632653061;3.49099555924312E-5;
200056_s_at;C1D;;250.0;0.0023062539305965;
209619_at;CD74;;71.42857142857143;;
220623_s_at;TSGA10;;;;
207210_at;GABRA3;;;;
205004_at;NKRF;;;;
220664_at;SPRR2C;;;;
219651_at;DPPA4;;;;
203040_s_at;HMBS;6.50586942827743E-5;166.66666666666666;9.57271406058203E-9;
208560_at;KCNA10;;;;
206074_s_at;HMGA1;;125.0;0.00162697821036297;
207234_at;RFX3;;;;
206807_s_at;ADD2;;500.0;;
202411_at;IFI27;;500.0;6.49099035780758E-4;
202820_at;AHR;;500.0;;
204894_s_at;AOC3;;;;
207091_at;P2RX7;;;;
201506_at;TGFBI;;;0.00725951454229912;
209464_at;AURKB;;;4.746790587389E-5;
205245_at;PARD6A;0.00119084786595476;4.9504950495049505;2.51316932955694E-5;500.0
206186_at;MPP3;;500.0;;
208605_s_at;NTRK1;;125.0;;
208547_at;HIST1H2BB;;;;
222047_s_at;SRRT;;;;
207884_at;GUCY2D;;;;
215017_s_at;FNBP1L;;500.0;;
220255_at;FANCE;;;3.33587254516091E-4;
201860_s_at;PLAT;;166.66666666666666;0.00540461189572538;
219242_at;CEP63;;;0.0133972771076643;
213779_at;EMID1;;;;
204857_at;MAD1L1;2.75229244322514E-6;1.2195121951219512;6.39718696123679E-13;1.0526315789473684
213071_at;DPT;0.00636094163740381;500.0;3.47229605458669E-7;
204616_at;UCHL3;0.0111036177627448;;2.63029878396131E-6;
214660_at;ITGA1;;;;
205323_s_at;MTF1;;;;
209604_s_at;GATA3;0.00133734006478369;6.578947368421053;4.61143947770092E-16;1.0
219302_s_at;CNTNAP2;;;;
201592_at;EIF3H;0.00651940557027009;83.33333333333333;3.33147370155934E-11;1.2406947890818858
222293_at;CADM4;;;;
215165_x_at;UMPS;0.0134754991503375;;3.67625096999787E-6;
204604_at;CDK14;;500.0;0.00270877187431241;500.0
201579_at;FAT1;;;;
207860_at;NCR1;;;;
214672_at;TTLL5;;;;
218771_at;PANK4;;;0.0101120981620185;
221245_s_at;FZD5;;;;
217913_at;VPS4A;6.60211209893219E-4;;6.84788992945906E-7;
222051_s_at;E2F5;;125.0;;
208676_s_at;PA2G4;0.00152310191923408;13.157894736842106;0.00115643626012898;
217149_x_at;TNK1;;500.0;1.48027298800513E-8;
203097_s_at;RAPGEF2;;;0.00668610632228474;
221916_at;NEFL;;;;
207906_at;IL3;;500.0;;
201254_x_at;RPS6;6.05736142566911E-4;4.8076923076923075;6.86737436952262E-17;1.0040160642570282
202098_s_at;PRMT2;;250.0;;
218530_at;FHOD1;;166.66666666666666;4.22316206116231E-9;250.0
204887_s_at;PLK4;;;;
204641_at;NEK2;0.00957934991487407;18.51851851851852;4.09186913820193E-6;
203052_at;C2;;;;
221856_s_at;FAM63A;;;;
205737_at;KCNQ2;;;;
204569_at;ICK;;166.66666666666666;;
210246_s_at;ABCC8;;;;
218428_s_at;REV1;;250.0;2.99675520676586E-4;
217901_at;DSG2;;250.0;2.09555940285968E-4;
217950_at;NOSIP;;;;
218542_at;CEP55;0.00131739870177596;7.246376811594202;4.91609729437777E-7;166.66666666666666
218744_s_at;PACSIN3;3.85863583543123E-4;33.333333333333336;2.705652507333E-12;1.0204081632653061
205425_at;HIP1;;250.0;0.00198231223659545;125.0
206639_x_at;HTN1;;;;
201326_at;CCT6A;;500.0;3.11368064711556E-5;
217637_at;KCNB1;;166.66666666666666;;
215793_at;MTMR7;;;;
215527_at;KHDRBS2;;125.0;;
203965_at;USP20;;500.0;;
202468_s_at;CTNNAL1;0.00114486824477442;;1.02943473862644E-6;
216882_s_at;NEBL;;;;
205678_at;AP3B2;0.00118736526701526;8.333333333333334;2.55134654928209E-7;500.0
205749_at;CYP1A1;;;0.0131516885810193;
201531_at;ZFP36;;100.0;;125.0
34187_at;RBMS2;;;;
202388_at;RGS2;0.00991364322674018;2.1929824561403506;;125.0
219409_at;SNIP1;0.00515005565924423;19.23076923076923;0.00274359481793787;
206200_s_at;ANXA11;;166.66666666666666;6.4871409374161E-5;
205486_at;TESK2;;100.0;2.54922305577423E-10;16.666666666666668
210810_s_at;SLC6A5;;;;
212166_at;XPO7;;;0.00205710829700481;
212298_at;NRP1;;;;
203345_s_at;MTF2;;500.0;;
218306_s_at;HERC1;;;;
203088_at;FBLN5;;50.0;1.07658343204603E-4;
204533_at;CXCL10;;;;
217866_at;CPSF7;;166.66666666666666;;
204144_s_at;PIGQ;;500.0;;
214639_s_at;HOXA1;;166.66666666666666;;
204327_s_at;ZNF202;;;;
219434_at;TREM1;;;;
218842_at;RPAP3;;;;
221680_s_at;ETV7;;;;
203941_at;INTS9;;;;
209429_x_at;EIF2B4;;;;
219115_s_at;IL20RA;;;;
200663_at;CD63;1.21766212895742E-4;5.617977528089888;1.99620918237083E-4;500.0
205774_at;F12;;;;
209080_x_at;GLRX3;;125.0;0.00206303688149582;
209263_x_at;TSPAN4;;35.714285714285715;;
211907_s_at;PARD6B;;250.0;;
205508_at;SCN1B;;500.0;6.79713366544962E-7;
219913_s_at;CRNKL1;;;;
218601_at;URGCP;0.00207963795540229;;4.47923294937361E-6;
211734_s_at;FCER1A;1.92002036241239E-4;166.66666666666666;2.43774265083268E-10;
207497_s_at;MS4A2;;83.33333333333333;;
222015_at;CSNK1E;;;;500.0
219422_at;ESPN;;;;
201484_at;SUPT4H1;;500.0;;
211113_s_at;ABCG1;;;;
201555_at;MCM3;1.81244909833702E-4;2.4271844660194177;1.68895464002731E-6;500.0
221904_at;FAM131A;;100.0;;
218795_at;ACP6;0.00815605733052184;;3.83924783188703E-8;
201314_at;STK25;;38.46153846153846;;
221690_s_at;NLRP2;;;2.30413221915964E-4;
220989_s_at;AMN;;;;
206688_s_at;CPSF4;0.0014136447050621;71.42857142857143;2.99030009014702E-9;
219568_x_at;SOX18;;;;
207295_at;SCNN1G;;166.66666666666666;;
215092_s_at;NFAT5;;;;
205798_at;IL7R;;83.33333333333333;;
202231_at;EIF3M;;;0.0041316076364968;
221364_at;GRID2;;;;
207803_s_at;CSN3;;;;
207042_at;E2F2;;;;
213960_at;NTRK3;0.00117915807364785;7.936507936507937;6.05805871984328E-10;6.4935064935064934
202160_at;CREBBP;;8.19672131147541;;38.46153846153846
204798_at;MYB;;26.315789473684212;1.92220145647824E-7;100.0
204869_at;PCSK2;;;3.9896641166223E-4;
213191_at;TICAM1;;500.0;;
205696_s_at;GFRA1;;;;
219446_at;RIC8B;;100.0;5.8888305085221E-5;
202159_at;FARSA;0.00103245649140361;500.0;4.67783018199239E-8;
221376_at;FGF17;;;;
205450_at;PHKA1;0.00113162545211268;500.0;3.57212482178981E-5;
213706_at;GPD1;;250.0;0.00477610906650301;
219675_s_at;UXS1;;;0.00624795555790487;
218065_s_at;TMEM9B;;;0.00328978617620556;
203162_s_at;KATNB1;;;;
206378_at;SCGB2A2;;;;
206906_at;ICAM5;;;0.0050267188205669;
45687_at;PRR14;;;0.00101106653707647;
202785_at;NDUFA7;0.00157919960808956;;8.51918399558067E-8;
203159_at;GLS;;250.0;0.00456162045939974;
217565_at;GRIA3;;;;
215136_s_at;EXOSC8;;100.0;;500.0
200609_s_at;WDR1;0.0127809533854108;83.33333333333333;8.75968480601019E-5;
201804_x_at;TBCB;;;6.61779178585161E-11;4.166666666666667
211262_at;PCSK6;;;;
201541_s_at;ZNHIT1;1.35123819180702E-6;1.3888888888888888;1.31090621272601E-11;6.097560975609756
32137_at;JAG2;;500.0;;
206437_at;S1PR4;;;;
49327_at;SIRT3;0.0128870329005641;;;
221257_x_at;FBXO38;;;;
211554_s_at;APAF1;;;;
205112_at;PLCE1;;;;
221819_at;RAB35;;;;
203882_at;IRF9;;;;
201071_x_at;SF3B1;0.00753922843055526;166.66666666666666;1.17874526233043E-7;
220935_s_at;CDK5RAP2;;50.0;;
221235_s_at;TGFBRAP1;0.014145270289764;83.33333333333333;;
201839_s_at;EPCAM;0.0113345411775374;;5.13401291888611E-7;
202227_s_at;BRD8;;250.0;;
207510_at;BDKRB1;;;;
202797_at;SACM1L;;;;
218120_s_at;HMOX2;0.0044009272002715;19.23076923076923;9.58088333260197E-9;31.25
218013_x_at;DCTN4;;;;
207494_s_at;ZNF76;;50.0;0.00112294554216805;
207056_s_at;SLC4A8;;;0.00148917751878626;
208228_s_at;FGFR2;;;3.20626315775728E-14;1.3089005235602094
207546_at;ATP4B;;;6.59277285608805E-6;
210382_at;SCTR;;500.0;;
213535_s_at;UBE2I;;19.23076923076923;;100.0
203184_at;FBN2;;500.0;;
211939_x_at;BTF3;0.00357741586563243;100.0;1.40379727270745E-9;500.0
201664_at;SMC4;;;;
210014_x_at;IDH3B;;500.0;;
204266_s_at;CHKA;0.00213377670362841;100.0;1.13559622847985E-5;
204039_at;CEBPA;0.00129864684992308;5.952380952380952;1.83546274389429E-9;6.849315068493151
203376_at;CDC40;;500.0;;
212094_at;PEG10;;;;
203894_at;TUBG2;;;;
214732_at;SP1;;33.333333333333336;0.00938854665616158;17.857142857142858
207372_s_at;ENTPD2;;;;
209102_s_at;HBP1;;250.0;6.56956121224828E-5;
218381_s_at;U2AF2;0.00196143576609574;7.246376811594202;3.47074458615936E-7;
213467_at;RND2;;;6.43501827778267E-5;
201652_at;COPS5;;100.0;0.00169497969566703;
221868_at;PAIP2B;7.91210944601776E-4;;1.82785685213315E-14;250.0
217817_at;ARPC4;0.00516573719631972;83.33333333333333;0.00664482501547481;
218098_at;ARFGEF2;;;;
213480_at;VAMP4;;500.0;;
203436_at;RPP30;;;;
218698_at;APIP;;;;
220864_s_at;NDUFA13;9.06510719972129E-6;38.46153846153846;7.89018848473663E-9;
203388_at;ARRB2;;500.0;;500.0
217192_s_at;PRDM1;;;;
213479_at;NPTX2;;;;
202295_s_at;CTSH;5.77894733677279E-4;23.809523809523807;1.12090673302561E-10;4.716981132075472
204040_at;RNF144A;;;4.89918722283377E-6;
206871_at;ELANE;;250.0;;
39729_at;PRDX2;;83.33333333333333;7.38440910262236E-8;
215841_at;GUCA1B;;;;
211201_at;FSHR;;500.0;;
222231_s_at;LRRC59;1.24840130923417E-5;41.666666666666664;1.69815524337761E-14;31.25
206091_at;MATN3;;;;
39705_at;SIN3B;;;;
202364_at;MXI1;;;0.0105985386734593;
218371_s_at;PSPC1;;;0.0116643672477293;
213395_at;MLC1;;;;
212910_at;THAP11;;;;
217509_x_at;GRIK5;;;;
202376_at;SERPINA3;;;;
206979_at;C8B;;;;
213371_at;LDB3;;;0.0025182939825471;
221500_s_at;STX16;0.00306032988749994;50.0;3.16454749686169E-6;
218241_at;GOLGA5;;125.0;3.94874058156704E-7;
210874_s_at;NAT6;;;0.00175438448438487;
220567_at;IKZF2;;500.0;;
200976_s_at;TAX1BP1;5.75598787393015E-4;14.705882352941176;3.00521852993166E-5;
205401_at;AGPS;;;;
213034_at;SIK3;0.00782970186375795;25.0;2.54918777969738E-6;
212934_at;UBXN2B;;;8.87816953383202E-5;
203327_at;IDE;;;;
209115_at;UBA3;;;;
212112_s_at;STX12;;;5.89271087852189E-4;
201051_at;ANP32A;0.0010844302731903;4.9504950495049505;5.08339768933934E-8;125.0
219195_at;PPARGC1A;;45.45454545454546;6.03187531514926E-5;
207583_at;ABCD2;;;;
212767_at;MTG1;;500.0;0.00786320828427253;
206943_at;TGFBR1;;13.513513513513514;0.00809397877481435;17.857142857142858
221673_s_at;CSNK1G1;;;;
206269_at;GCM1;;;;
211167_s_at;GCK;;;;
213046_at;PABPN1;;;;
36994_at;ATP6V0C;1.47387436548189E-5;6.849315068493151;1.36732239384461E-13;71.42857142857143
202038_at;UBE4A;;;;
208210_at;MAS1;9.47105830257633E-4;;4.90720292547557E-6;
220613_s_at;SYTL2;;;;
205185_at;SPINK5;;;;
207935_s_at;KRT13;;;0.00225179509581492;
210832_x_at;PTGER3;;;1.18629589268394E-4;
207121_s_at;MAPK6;0.0112703532799329;;1.00295189120466E-6;
203766_s_at;LMOD1;;;;
219963_at;DUSP13;;;;
203412_at;LZTR1;0.00398949544018802;125.0;9.13403705678444E-6;
208932_at;PPP4C;3.64365037926964E-4;3.7593984962406015;0.00112035936617267;
44783_s_at;HEY1;7.81036440277135E-5;9.090909090909092;1.17413300279652E-10;2.923976608187134
209008_x_at;KRT8;;500.0;2.73455277959647E-4;
213058_at;TTC28;;;;
205725_at;SCGB1A1;;;0.00924252454233513;
211544_s_at;GHRHR;;;;
218987_at;ATF7IP;;100.0;0.00739711752301513;71.42857142857143
200732_s_at;PTP4A1;;;;
215420_at;IHH;;;;
218679_s_at;VPS28;;500.0;;
207955_at;CCL27;0.00214898218375363;;5.18258121330754E-14;
214431_at;GMPS;;250.0;0.00885651883406988;
205941_s_at;COL10A1;;;;
204640_s_at;SPOP;;500.0;;
205594_at;ZNF652;;;0.00124174267055294;
208944_at;TGFBR2;;26.315789473684212;0.00573720208563921;500.0
212780_at;SOS1;;500.0;0.00820878312109283;5.154639175257731
218265_at;SECISBP2;;;;
206967_at;CCNT1;;;;
213383_at;SBF1;;;;
202688_at;TNFSF10;6.96712528257579E-4;500.0;2.43594743597338E-6;
202748_at;GBP2;2.27170831938838E-5;1.392757660167131;5.59888415243229E-11;2.066115702479339
204331_s_at;MRPS12;0.00567214963455864;83.33333333333333;3.86593796053162E-6;
220844_at;TCEB3B;;26.315789473684212;;
205701_at;IPO8;;71.42857142857143;1.71330639636688E-4;
201087_at;PXN;0.00393744756367596;8.771929824561402;1.00031851475288E-4;31.25
203761_at;SLA;;166.66666666666666;;
206534_at;GRIN2A;;125.0;0.0014700092040618;
212983_at;HRAS;;7.692307692307692;;71.42857142857143
205024_s_at;RAD51;;125.0;;
200691_s_at;HSPA9;0.00470494100323011;20.833333333333332;1.53462802489208E-6;500.0
210440_s_at;CDC14A;;;;
40359_at;RASSF7;;;1.08722246047327E-4;
202927_at;PIN1;0.00187877218807719;6.756756756756757;3.95579657096321E-5;
209789_at;CORO2B;;;3.64186516683078E-6;
220832_at;TLR8;;;;
212501_at;CEBPB;0.014008977732134;26.315789473684212;;
206522_at;MGAM;;;;
214022_s_at;IFITM1;;;0.00443215495843829;
202664_at;WIPF1;;;7.00517775715599E-4;
203497_at;MED1;0.00675785411061746;21.73913043478261;2.06460848603433E-8;41.666666666666664
214180_at;MAN1C1;0.0028793441917671;250.0;0.00386115254969202;
221666_s_at;PYCARD;3.10535807317547E-4;166.66666666666666;4.04813019826135E-15;4.132231404958678
207379_at;EDIL3;;;;
211479_s_at;HTR2C;;;;
212971_at;CARS;;;;
201603_at;PPP1R12A;;125.0;;
204588_s_at;SLC7A7;;166.66666666666666;;
206558_at;SIM2;;;;
201811_x_at;SH3BP5;;;1.02002235346257E-4;
