id;gene;pval;adjPVal
201957_at;PPP1R12B;0.369770674603116;0.498623808697794
201267_s_at;PSMC3;0.0285583803326673;0.0632147434346683
217770_at;PIGT;1.35503121117422e-06;9.61751470526035e-06
220371_s_at;SLC12A9;0.00375508521612798;0.0110279716636204
38269_at;PRKD2;0.7284621647321;0.812235270816689
219621_at;CLSPN;0.0605896117382692;0.118580357850946
211748_x_at;PTGDS;0.107998397337588;0.18942143146949
201482_at;QSOX1;1.80314100988751e-06;1.24477464967496e-05
218803_at;CHFR;0.0768767497294402;0.144264837296884
221519_at;FBXW4;0.0718653954524029;0.136461296164329
209455_at;FBXW11;0.0022887838180751;0.00717703456020515
213938_at;ERC2;0.262070356632612;0.38347420395844
211534_x_at;PTPRN2;0.148224470043804;0.243668944705803
208610_s_at;SRRM2;0.862022001155053;0.907919044518995
200060_s_at;RNPS1;0.0115142721584347;0.029163579928029
208994_s_at;PPIG;0.320383686088648;0.447334916627236
209015_s_at;DNAJB6;2.44556681437019e-10;5.71485538565535e-09
209115_at;UBA3;0.0627088708555101;0.122097228381185
203109_at;UBE2M;1.50261620290623e-05;8.07640058844955e-05
202268_s_at;NAE1;0.0385616715757715;0.0811203126434957
212166_at;XPO7;0.00205710829700481;0.00652740302770409
209398_at;HIST1H1C;0.261900552969008;0.383315466309826
210817_s_at;CALCOCO2;0.00319987986872165;0.00962350207331203
213180_s_at;GOSR2;0.14690311498716;0.242005895845233
214257_s_at;SEC22B;0.0690982454648995;0.132008903545564
215548_s_at;SCFD1;4.80623369043399e-07;3.84191391290318e-06
202710_at;BET1;0.960038589793263;0.973351913842784
219321_at;MPP5;4.00990890316291e-05;0.000194159105760429
203292_s_at;VPS11;0.0946345111198502;0.170637939715744
203459_s_at;VPS16;2.54137875191599e-06;1.67929794695844e-05
220355_s_at;PBRM1;0.263398537197894;0.384922093751966
214820_at;BRWD1;0.0780547713173948;0.145931023031265
209793_at;GRIA1;6.90637812979849e-10;1.32632164944302e-08
206249_at;MAP3K13;0.923955537573389;0.949941787067641
207584_at;LPA;0.0630354233422445;0.12263754475953
210896_s_at;ASPH;0.00981716839128937;0.0254053614925042
208387_s_at;MMP24;0.182089034697258;0.287397691173478
204590_x_at;VPS33A;1.56033327878142e-05;8.35787774264153e-05
210263_at;KCNF1;0.0423794501976022;0.0878944735186501
201063_at;RCN1;0.47844104603304;0.603708759240351
219769_at;INCENP;0.118285629861551;0.203748545677751
221520_s_at;CDCA8;1.03835991002474e-06;7.58455989905725e-06
221085_at;TNFSF15;0.244776806064957;0.363487306024955
218379_at;RBM7;0.000287088677587484;0.00113330680366237
214529_at;TSHB;0.420316807244315;0.549952980028092
214554_at;HIST1H2AL;0.207796453602647;0.319522015155507
210266_s_at;TRIM33;5.34495899896461e-05;0.000252733273090225
217996_at;PHLDA1;0.00101376601708853;0.00350016645833769
206945_at;LCT;0.497389895540269;0.620843497807951
219318_x_at;MED31;0.0486482522640997;0.0986057797998986
202037_s_at;SFRP1;0.00466008013759771;0.013305999119336
59697_at;RAB15;0.202570138547686;0.313238326793219
216615_s_at;HTR3A;0.158207851714263;0.256672016887064
203567_s_at;TRIM38;0.127011258782302;0.215453834097197
220066_at;NOD2;6.9848950012766e-10;1.33524705360795e-08
203279_at;EDEM1;0.207834988581394;0.319522015155507
218678_at;NES;1.82316297559111e-12;9.69922703014473e-11
220935_s_at;CDK5RAP2;0.513097480743215;0.635060360781277
219424_at;EBI3;0.468806986940044;0.594545034563241
218315_s_at;CDK5RAP1;0.148853986498983;0.244446675319886
218740_s_at;CDK5RAP3;0.887737890746464;0.926132442727135
206415_at;TLL1;0.885481607822889;0.924295822075792
203764_at;DLGAP5;2.73777338326918e-07;2.32441866826424e-06
218693_at;TSPAN15;1.39782533018545e-05;7.56847651709768e-05
200971_s_at;SERP1;3.64274532321307e-05;0.000178524508156839
218856_at;TNFRSF21;6.59554695400627e-08;6.7257363800152e-07
219373_at;DPM3;0.0207107394585413;0.0483202966980873
219908_at;DKK2;6.47897873457002e-09;8.99003242392835e-08
220599_s_at;CARD14;2.09190977192236e-06;1.4182785232415e-05
210018_x_at;MALT1;4.81466475991625e-08;5.0924652139148e-07
201502_s_at;NFKBIA;2.4913552342571e-07;2.14068200265857e-06
214114_x_at;FASTK;0.0139062419952661;0.034291092194244
209635_at;AP1S1;6.21209062225227e-05;0.000288390482582242
201613_s_at;AP1G2;1.01527024592e-09;1.85297935977983e-08
221937_at;SYNRG;0.717587763712485;0.803806309643714
217939_s_at;AFTPH;1.22902425532171e-07;1.14324860416904e-06
213480_at;VAMP4;0.202959596186193;0.313724143362981
204998_s_at;ATF5;9.54819983719143e-09;1.25654309857439e-07
209991_x_at;GABBR2;0.295424829801391;0.420945707407869
206495_s_at;HINFP;0.0791976286912171;0.147560171966855
218131_s_at;GATAD2A;1.07608011825954e-08;1.38835434865642e-07
203088_at;FBLN5;0.000107658343204603;0.000471434188001384
212571_at;CHD8;0.595361005248927;0.70498231555428
212323_s_at;VPS13D;5.88461314583874e-11;1.77703945771198e-09
221012_s_at;TRIM8;0.147730948895454;0.243081379717158
206222_at;TNFRSF10C;0.0188345931634802;0.0445908918344735
210654_at;TNFRSF10D;0.292148174059213;0.417182920855315
219535_at;HUNK;0.0336698729197598;0.0727515989012854
210426_x_at;RORA;1.38856344178846e-10;3.46503396192402e-09
204566_at;PPM1D;0.447846625130541;0.575139035170213
205708_s_at;TRPM2;0.363432938723911;0.491657034875268
221500_s_at;STX16;3.16454749686169e-06;2.0309636963945e-05
221748_s_at;TNS1;1.09252943129923e-09;1.96529538850402e-08
209268_at;VPS45;0.245303767295388;0.364096841829151
200781_s_at;RPS15A;3.92149902428767e-10;8.42381113430316e-09
205848_at;GAS2;2.33350916120848e-05;0.000119319147375985
219511_s_at;SNCAIP;1.3957977077671e-05;7.56732998373994e-05
206141_at;MOCS3;0.0171838927583159;0.0411952113642312
204040_at;RNF144A;4.89918722283377e-06;2.96895970236877e-05
218909_at;RPS6KC1;0.00346223037101684;0.0102960999282713
208436_s_at;IRF7;0.0159825929755401;0.0387387315587829
205469_s_at;IRF5;0.0235986859288089;0.0539361556639798
203812_at;SLIT3;6.79316034349949e-09;9.38431940490947e-08
206437_at;S1PR4;0.140432493948377;0.233556377095504
210312_s_at;IFT20;0.0414701786416872;0.0863237051912043
201703_s_at;PPP1R10;0.000102846286159743;0.000453219693186151
200677_at;PTTG1IP;3.41017952040788e-08;3.7825243147164e-07
220667_at;USP49;0.087884838884338;0.160699498438714
635_s_at;PPP2R5B;0.0408806198150816;0.0852766476471561
219630_at;PDZK1IP1;2.54416489575603e-06;1.67932745859084e-05
205896_at;SLC22A4;0.279467690888256;0.403266975009808
218034_at;FIS1;1.09648784459223e-06;7.96068004244603e-06
221771_s_at;MPHOSPH8;0.0916336942961929;0.166415520931291
218211_s_at;MLPH;2.76636612954012e-06;1.80412672673503e-05
220613_s_at;SYTL2;0.95844334427685;0.972286488976726
207018_s_at;RAB27B;0.00141460194300107;0.00469481112062633
204649_at;TROAP;0.0148616778550474;0.0363815736330139
221667_s_at;HSPB8;1.2784530881315e-09;2.24168590572511e-08
219258_at;TIPIN;0.0384342311861155;0.0808980210490328
204549_at;IKBKE;0.00755280074900182;0.0202238412859329
218768_at;NUP107;0.257575466912656;0.378091873587181
209948_at;KCNMB1;0.214627659632712;0.327628205217115
209429_x_at;EIF2B4;0.0375217881770137;0.0794003716636806
212351_at;EIF2B5;4.17300218418287e-06;2.58033410317889e-05
209576_at;GNAI1;0.0236936937392564;0.0541137302024449
221494_x_at;EIF3K;0.42744840584933;0.556488594181852
212899_at;CDK19;0.0050867307366808;0.0143807638627737
632_at;GSK3A;7.32109112433102e-06;4.24922382713029e-05
218598_at;RINT1;0.895975218594745;0.930851702319569
204026_s_at;ZWINT;4.24690443061435e-05;0.000204525420614563
203710_at;ITPR1;0.0785312323145843;0.146515067362622
201011_at;RPN1;3.9749121884921e-07;3.23741708016471e-06
222126_at;AGFG2;0.000375872739555111;0.00144901664813999
208601_s_at;TUBB1;0.120885505287809;0.207284403663172
208035_at;GRM6;0.380644428362169;0.509509276593559
217045_x_at;NCR2;0.174371031233815;0.277387279868324
211532_x_at;KIR2DS2;0.608322982905909;0.715653894070732
219434_at;TREM1;0.0182096489256359;0.0433055033038424
219725_at;TREM2;0.146867143900961;0.241978523069295
202521_at;CTCF;0.855361873969221;0.903500665561437
206016_at;CCDC22;0.000969237240926759;0.00336314293257462
204042_at;WASF3;2.69979648075321e-12;1.31618940259444e-10
208736_at;ARPC3;1.18364800568781e-05;6.53043573129257e-05
209493_at;PDZD2;1.62243045335355e-12;8.78079027178619e-11
209022_at;STAG2;0.271656282958444;0.394453757206325
218463_s_at;MUS81;0.585621617176189;0.697612335201211
211694_at;TSSK1B;0.650663960354066;0.750424431028278
221417_x_at;S1PR5;0.894156541389392;0.929934704304981
209511_at;POLR2F;2.49565516558232e-06;1.6543309056262e-05
214022_s_at;IFITM1;0.00443215495843829;0.0127498392292672
212108_at;FAF2;0.987545901780424;0.991650048427725
201116_s_at;CPE;0.00385280205938045;0.0112884301257029
202864_s_at;SP100;0.127455676207032;0.216090434491499
221559_s_at;MIS12;0.0371057341687579;0.0786397505641314
219512_at;DSN1;0.272430018959345;0.395245935351535
209484_s_at;NSL1;0.0147568608397332;0.0361532969269732
206422_at;GCG;0.65599457707244;0.754970468798642
201489_at;PPIF;0.0757580436160289;0.142575201157247
206942_s_at;PMCH;0.0785121268254212;0.146501285010659
212815_at;ASCC3;0.00569192703157433;0.015831028197718
215684_s_at;ASCC2;0.00459351599838528;0.0131414501171196
201546_at;TRIP12;0.346646259528523;0.475298479559727
218133_s_at;NIF3L1;0.091239536700837;0.165796030208411
208577_at;HIST1H3C;0.822171047696186;0.879774662863136
206100_at;CPM;2.29728853345918e-05;0.000117707791988962
209661_at;KIFC3;0.0248865918972302;0.0563849532256564
200072_s_at;HNRNPM;1.47691216810458e-10;3.64908219874378e-09
221731_x_at;VCAN;0.726164228830282;0.810436099699713
202826_at;SPINT1;5.45245117041938e-15;8.41562278180039e-13
210715_s_at;SPINT2;7.37876279982313e-16;1.64730879506051e-13
200942_s_at;HSBP1;0.00325494548532448;0.00977030695258743
221745_at;DCAF7;0.000378036789558461;0.00145646099940212
201069_at;MMP2;0.907305271794531;0.938547477158895
203936_s_at;MMP9;0.334287736395153;0.462353637509563
203570_at;LOXL1;1.17196568207312e-09;2.08419842920031e-08
205679_x_at;ACAN;0.211512798752018;0.323703392091778
209317_at;POLR1C;0.117241061405811;0.202423387611579
213824_at;OLIG2;0.268572733302513;0.390611483451375
210174_at;NR5A2;0.644135579317153;0.745344657416317
215632_at;NEUROG2;0.436699082913176;0.565051499936431
208021_s_at;RFC1;0.0709972424023629;0.135120646143148
205680_at;MMP10;0.014509143078794;0.0356371919000162
203118_at;PCSK7;0.776729462862375;0.847723417259312
211036_x_at;ANAPC5;3.9413494170899e-05;0.000191506997327858
203117_s_at;PAN2;0.000103071481389695;0.000453892095926017
219939_s_at;CSDE1;0.0113047446935703;0.0287070426592659
206091_at;MATN3;0.378687225131655;0.507487157101078
202468_s_at;CTNNAL1;1.02943473862644e-06;7.53775839446489e-06
205406_s_at;SPA17;0.510161451891471;0.632240133975731
220425_x_at;ROPN1B;0.0745615384809953;0.140634303293391
202092_s_at;ARL2BP;0.230975634520133;0.347241147519325
203651_at;ZFYVE16;0.0115171147088683;0.0291648709925606
201390_s_at;CSNK2B;0.0146969278903412;0.036027645585303
203386_at;TBC1D4;2.48868714252782e-10;5.78528370958548e-09
218308_at;TACC3;6.98655832053334e-05;0.000320183108956407
202284_s_at;CDKN1A;5.67170123319679e-05;0.000266369680005358
218355_at;KIF4A;3.33095335971877e-06;2.12358892928119e-05
212984_at;ATF2;0.808397930984196;0.870657385696453
204039_at;CEBPA;1.83546274389429e-09;3.01933621370611e-08
218336_at;PFDN2;9.58082830592617e-08;9.29243719788122e-07
208901_s_at;TOP1;0.00015950542364531;0.000669398055190892
205218_at;POLR3F;0.730716987007086;0.813991247577527
217876_at;GTF3C5;0.21891792508502;0.332795707613438
222204_s_at;RRN3;0.00015941439530632;0.000669240688421631
200860_s_at;CNOT1;0.890803493603039;0.927991440465394
213134_x_at;BTG3;0.22318006468491;0.338082778224979
217970_s_at;CNOT6;0.153757613405927;0.251039773844264
213405_at;RAB22A;0.0166206478557753;0.0400677476847094
214394_x_at;EEF1D;0.000409381520143896;0.00156325221894899
218931_at;RAB17;6.23900126537474e-10;1.22451521291319e-08
205117_at;FGF1;0.000245247276749434;0.000984295811852785
212891_s_at;GADD45GIP1;1.26389959751326e-06;9.05517064075118e-06
220143_x_at;LUC7L;0.675562487371332;0.771172591044229
204421_s_at;FGF2;3.29906390508648e-06;2.10540566316443e-05
219915_s_at;SLC16A10;3.99538451462339e-12;1.86381705976946e-10
208177_at;SLC34A1;0.985917331770937;0.990671795675957
210403_s_at;KCNJ1;0.124818556646479;0.212310421114868
204228_at;PPIH;1.35502372955399e-07;1.24654206526004e-06
203275_at;IRF2;0.625416396753824;0.730208784755861
213812_s_at;CAMKK2;0.00542056311024253;0.0151809767034615
220973_s_at;SHARPIN;4.23765055684862e-08;4.56716441911391e-07
209864_at;FRAT2;0.00105783628902386;0.00363385352603273
218834_s_at;TMEM132A;0.0170024667551962;0.0408307413318216
206179_s_at;TPPP;0.00940200350920679;0.024484524518582
221349_at;VPREB1;0.158478158874685;0.257043843052843
204068_at;STK3;1.36727317406797e-06;9.68763645319143e-06
216221_s_at;PUM2;2.20443610540741e-12;1.12489225264504e-10
40829_at;WDTC1;0.01240839883092;0.0310445871891458
206015_s_at;FOXJ3;0.223905113385653;0.339057864286269
204880_at;MGMT;0.0168890822651571;0.0406052512459604
215017_s_at;FNBP1L;0.0211356166098237;0.0491604611825147
219212_at;HSPA14;0.000209023831113204;0.000853713144912537
218196_at;OSTM1;0.118765433620278;0.204490490444941
219683_at;FZD3;0.031003431779648;0.0677039133815125
216834_at;RGS1;0.0990772144476793;0.177027774049577
202239_at;PARP4;2.94409883844455e-13;2.28615675020085e-11
221492_s_at;ATG3;0.000294805461635202;0.0011619350193453
218673_s_at;ATG7;0.43994935932838;0.567972623949133
218013_x_at;DCTN4;0.0542730237454289;0.108044799819324
219956_at;GALNT6;0.0577116243982181;0.113659535007329
214391_x_at;PTGER1;0.580000900631037;0.693560139616377
206631_at;PTGER2;0.733864207526618;0.815609063668935
213191_at;TICAM1;0.360916722148105;0.489868728726045
218373_at;AKTIP;3.97305518399531e-05;0.000192673141622612
218996_at;TFPT;2.42485037814338e-12;1.21261917710194e-10
217904_s_at;BACE1;0.235131922847806;0.352176746069639
208749_x_at;FLOT1;6.19944195953569e-11;1.85366916040902e-09
220454_s_at;SEMA6A;1.72679048298863e-11;6.42509958878686e-10
220686_s_at;PIWIL2;0.288157763077356;0.412618812930527
78330_at;ZNF335;0.0314473121502097;0.0685654510816048
220056_at;IL22RA1;1.25807648792931e-16;4.76620371275523e-14
215170_s_at;CEP152;0.00168968993632275;0.00550561356680146
213588_x_at;RPL14;8.98221926432828e-05;0.000401056090152258
207193_at;AGRP;0.576393838769965;0.690038855913253
219026_s_at;RASAL2;0.050179758140937;0.10123403845054
207754_at;RASSF8;0.92379419812699;0.949872424861265
209033_s_at;DYRK1A;0.171513092751126;0.273606824751126
204045_at;TCEAL1;0.00105555951432289;0.00362743404289852
221918_at;CDK17;2.45024952091494e-09;3.88743902417241e-08
212752_at;CLASP1;0.00104976269505974;0.00361247817606301
202052_s_at;RAI14;0.000279219186487921;0.00110643368287543
209627_s_at;OSBPL3;7.82731455597695e-05;0.000354554661517478
201225_s_at;SRRM1;1.19977884097518e-07;1.11937575148296e-06
212137_at;LARP1;1.29710031404148e-06;9.26648464351236e-06
200687_s_at;SF3B3;0.0143534097791436;0.0352616091685702
220338_at;RALGPS2;0.713788404184828;0.801130545166849
212350_at;TBC1D1;0.640933717033638;0.742696573394619
221161_at;ASCL3;9.29995053485512e-05;0.000413912358799426
221271_at;IL21;0.34472334867147;0.473128917015119
212185_x_at;MT2A;7.3055458061064e-05;0.000332849612492501
220971_at;IL25;0.0964203966629712;0.173081985043708
220541_at;MMP26;0.108101225706162;0.18946888038391
216719_s_at;RAB11FIP4;0.445095399160823;0.573019386738706
210879_s_at;RAB11FIP5;0.000175785561742185;0.000729638477058698
218555_at;ANAPC2;0.0188357462628263;0.0445908918344735
203376_at;CDC40;0.114333716337144;0.198306768854428
213571_s_at;EIF4E2;0.00546615491297927;0.0152915347330649
217867_x_at;BACE2;2.82010052122956e-09;4.36164382671162e-08
203127_s_at;SPTLC2;0.425778129547995;0.554949768099357
208025_s_at;HMGA2;0.140795079775982;0.234009583536204
204693_at;CDC42EP1;0.00497609953632564;0.0141068472569485
218062_x_at;CDC42EP4;4.87141393385444e-05;0.000231656207687517
209850_s_at;CDC42EP2;0.206712989348437;0.318103731873642
209286_at;CDC42EP3;0.000209985909994986;0.000857082548729126
206324_s_at;DAPK2;0.000237695700849089;0.00095706011337047
202477_s_at;TUBGCP2;0.927625073487754;0.952379570705568
219543_at;PBLD;0.271934095787563;0.394719617501
219578_s_at;CPEB1;7.63245292965553e-10;1.43706214648424e-08
201638_s_at;CPSF1;0.69146659221067;0.784101164246512
218788_s_at;SMYD3;0.715758198701309;0.802332018305726
208996_s_at;POLR2C;0.607998107624022;0.715507910498896
212703_at;TLN2;0.0203629344482931;0.047664745641745
219970_at;GIPC2;1.72245501771115e-07;1.53493757860102e-06
220086_at;IKZF5;8.16593395227236e-08;8.06402103248886e-07
201817_at;UBE3C;6.69643954043708e-08;6.82305518618943e-07
214868_at;PIWIL1;0.0364767445172364;0.0775960966402058
209859_at;TRIM9;0.000158276790359329;0.00066535858543118
219938_s_at;PSTPIP2;5.36831725265416e-10;1.08599841897544e-08
206884_s_at;SCEL;1.82869406933799e-11;6.64602710897196e-10
218236_s_at;PRKD3;0.00116750717676168;0.0039652743069477
201682_at;PMPCB;0.00123891202781252;0.00418279183681128
35671_at;GTF3C1;0.00055164832856981;0.00203683030235669
222216_s_at;MRPL17;1.63446893305939e-05;8.72507711405143e-05
209556_at;NCDN;1.39587927324859e-07;1.27848224719076e-06
203137_at;WTAP;0.000179683550318588;0.000744335237270706
217501_at;CIAO1;0.00048861211280036;0.00183112369131598
214994_at;APOBEC3F;0.0560276074892468;0.110937147423276
221792_at;RAB6B;1.76029414283306e-05;9.27009156432135e-05
212887_at;SEC23A;0.150373090570749;0.246455739160396
213471_at;NPHP4;0.000218024848421826;0.0008864216764129
204720_s_at;DNAJC6;2.58886470127298e-07;2.21079142727561e-06
210849_s_at;VPS41;0.0297890499082027;0.0654521444555975
207336_at;SOX5;0.288159882874455;0.412618812930527
209891_at;SPC25;9.95570944765678e-06;5.58645778790866e-05
217899_at;TMEM214;2.85998158280021e-06;1.85839343805448e-05
212846_at;RRP1B;2.54344800730494e-06;1.67932745859084e-05
209177_at;NDUFAF3;0.150496054260696;0.246600118561898
202041_s_at;FIBP;4.68927126022677e-09;6.77009463816352e-08
220952_s_at;PLEKHA5;0.509036480864715;0.631597269131667
218893_at;ISOC2;3.26088161403756e-10;7.22828757778326e-09
217915_s_at;RSL24D1;0.0658581869115703;0.127100810862682
218545_at;CCDC91;0.280620913918172;0.404697504418616
206176_at;BMP6;0.587292783212787;0.699003653439287
218223_s_at;PLEKHO1;8.33164481325152e-05;0.000374954008118325
215704_at;FLG;2.86562175905355e-10;6.43366735791843e-09
203430_at;HEBP2;1.2913355190905e-08;1.62091131121179e-07
202909_at;EPM2AIP1;4.50713646841555e-10;9.37574378171899e-09
212665_at;TIPARP;3.22638297221702e-14;3.33357354699646e-12
203166_at;CFDP1;0.976725715022941;0.984451340642143
202715_at;CAD;3.17501480133566e-06;2.03559154083582e-05
213115_at;ATG4A;0.000127338279371889;0.000547637828932698
201664_at;SMC4;0.125840774424626;0.213758337208787
204240_s_at;SMC2;0.316464908776404;0.44303226716916
209137_s_at;USP10;0.0194558725333339;0.0458351898812895
214978_s_at;PPFIA4;0.0243394611002185;0.055366073994711
213558_at;PCLO;0.000561717086944931;0.00206729085104078
218088_s_at;RRAGC;0.0855206529052978;0.157278494060317
221524_s_at;RRAGD;6.61772451788713e-05;0.000304844480186533
206245_s_at;IVNS1ABP;1.01483959885518e-10;2.74621745993236e-09
211987_at;TOP2B;0.000205587674976797;0.000841879172145402
204185_x_at;PPID;1.7771406419213e-07;1.57909113754798e-06
214096_s_at;SHMT2;0.324607178744354;0.451970035489689
220225_at;IRX4;2.96479580482293e-13;2.28801710814174e-11
215104_at;NRIP2;0.478568802341153;0.603708759240351
217796_s_at;NPLOC4;9.72324569577119e-07;7.15058927579597e-06
221216_s_at;SCMH1;0.859139837688448;0.906143427170793
217304_at;SHMT1;0.319466073368008;0.44640268796768
217874_at;SUCLG1;6.9278070521692e-14;6.46354057956861e-12
218145_at;TRIB3;0.0016177995744132;0.00529746733350283
220113_x_at;POLR1B;0.041940517954079;0.0872156279876738
221387_at;NPFFR1;0.0146027098291947;0.0358458822471219
203114_at;SSSCA1;0.0413273215580919;0.0860693276893662
209593_s_at;TOR1B;0.742291712940049;0.820941614123693
211939_x_at;BTF3;1.40379727270745e-09;2.4240709258824e-08
218412_s_at;GTF2IRD1;0.00745798270427533;0.0200171102981645
209692_at;EYA2;0.235999981936647;0.353223006605047
203014_x_at;SGSM3;0.00157122882753408;0.00515712859066189
201423_s_at;CUL4A;0.0767838832102963;0.144180250509932
212872_s_at;MED20;0.0425722427489973;0.0882211468337418
218334_at;THOC7;0.013892050209468;0.0342696155719748
210705_s_at;TRIM5;0.279650321340287;0.403483937379835
217945_at;BTBD1;0.000431808831161345;0.00163838361371142
207722_s_at;BTBD2;0.0309988650987951;0.0677039133815125
214239_x_at;PCGF2;0.000462729020770756;0.00174303680144337
216359_at;MUC7;0.440448099439983;0.568381723699284
219436_s_at;EMCN;0.000748195700144539;0.00266418189780889
219152_at;PODXL2;1.76624572083999e-08;2.10300990494681e-07
201541_s_at;ZNHIT1;1.31090621272601e-11;5.13778288427809e-10
201492_s_at;RPL41;5.43857445585688e-10;1.09843389090667e-08
219196_at;SCG3;0.811037269454613;0.872447766539457
202415_s_at;HSPBP1;0.00184677001021621;0.00594600017196063
212208_at;MED13L;0.00267063212823315;0.00820955074186645
221004_s_at;ITM2C;0.426355788847869;0.55554848536358
209044_x_at;SF3B4;4.70959225788508e-07;3.77673652393068e-06
202306_at;POLR2G;0.648866382503508;0.749111415094548
209694_at;PTS;0.0216549481029663;0.0501664683651483
218369_s_at;EXOSC1;0.966024663202611;0.977539573773357
212189_s_at;COG4;0.00301061121911883;0.00912010212295216
213190_at;COG7;9.2206358910031e-05;0.000410674705768866
219052_at;HPS6;0.101486767253136;0.1804048861366
208104_s_at;TSC22D4;0.00127426669203501;0.00428709610292312
219641_at;DET1;9.30890937775783e-05;0.000414163647831774
207177_at;PTGFR;0.0406039663165897;0.084803004826262
218898_at;FAM57A;7.08042503388249e-13;4.61038925904161e-11
213867_x_at;ACTB;0.0823281196480695;0.152190766204372
203700_s_at;DIO2;0.00259926437615054;0.00802172382884078
221372_s_at;P2RX2;0.24431502143866;0.362974022344162
204617_s_at;ACD;1.82469348621168e-05;9.5609044277529e-05
201035_s_at;HADH;0.00373280766051666;0.0109754377638239
209921_at;SLC7A11;0.1967837527755;0.306146151966065
202502_at;ACADM;0.0369408585941021;0.0783567380630242
206588_at;DAZL;0.778047930732368;0.848865976962742
215905_s_at;SNRNP40;0.157122661701959;0.255267297995903
202511_s_at;ATG5;0.145726677497136;0.240606830701162
207774_at;ATG10;0.974289791894854;0.982665185806377
202096_s_at;TSPO;0.0718475993929725;0.136448228408164
207803_s_at;CSN3;0.89678059920871;0.931137608728453
218606_at;ZDHHC7;2.70132033845999e-10;6.12920269898854e-09
219306_at;KIF15;0.526578591297713;0.646307240173179
210832_x_at;PTGER3;0.000118629589268394;0.000514075259976938
215119_at;MYO16;0.713026450153536;0.800633795564892
219273_at;CCNK;0.547949982438338;0.66556261608156
221762_s_at;PCIF1;0.338288808039619;0.466396854666003
203103_s_at;PRPF19;7.40941363242761e-05;0.000336967949191015
201885_s_at;CYB5R3;0.561897966622232;0.677397991537124
208550_x_at;KCNG2;0.611249986581872;0.71808375608406
217522_at;KCNV2;0.89632270551343;0.930851702319569
205933_at;SETBP1;1.26993454956208e-06;9.08799183664862e-06
212369_at;ZNF384;0.132394888211331;0.222802650749504
44146_at;GMEB2;0.0069339416941462;0.0187880665496783
209478_at;STRA13;0.00830301695831599;0.0219983877263147
220722_s_at;SLC5A7;0.521601661744906;0.642089796685193
219292_at;THAP1;0.416801498454855;0.546612014442735
217724_at;SERBP1;1.85517913209386e-10;4.47749990529681e-09
209482_at;POP7;0.422521563671215;0.552202026867816
216223_at;CPN2;0.0295776758365662;0.0650563165567823
206411_s_at;ABL2;8.65402040542308e-05;0.000388065147448348
213361_at;TDRD7;0.821119911406355;0.879058154855476
201459_at;RUVBL2;1.25551282020472e-06;9.00540520837601e-06
219024_at;PLEKHA1;1.082260071693e-08;1.39488818724803e-07
202622_s_at;ATXN2;0.00480365152786766;0.0136737821952189
219500_at;CLCF1;0.778681310336087;0.849186474338953
206896_s_at;GNG7;0.0116002084055533;0.0293040625351034
207157_s_at;GNG5;7.64942091021872e-06;4.41554976732674e-05
205184_at;GNG4;0.0563319940868421;0.111398701371987
220806_x_at;GNG13;0.661366367707148;0.759474816668942
204496_at;STRN3;0.00617875842105105;0.0169960884941815
206368_at;CPLX2;0.694359858300316;0.786383453978671
200931_s_at;VCL;2.99277356371548e-07;2.51111779151483e-06
208078_s_at;SIK1;1.21323658589779e-05;6.67306810246113e-05
212653_s_at;EHBP1;1.51121105180291e-05;8.11910639004726e-05
218935_at;EHD3;1.63397813325169e-07;1.46954618007335e-06
213111_at;PIKFYVE;0.0348369683196777;0.0747052792337239
201285_at;MKRN1;3.29636753762574e-05;0.000163277285877167
204245_s_at;RPP14;0.113957526257542;0.197993570772115
204191_at;IFNAR1;0.660368662724064;0.758607830687885
208623_s_at;EZR;0.608735257443426;0.716004157357956
214429_at;MTMR6;0.00472367836718403;0.0134706722049578
217292_at;MTMR7;0.646885166034752;0.747445318462705
218488_at;EIF2B3;0.956942888576495;0.971552703669266
219259_at;SEMA4A;5.61369421052461e-10;1.11933660318945e-08
210515_at;HNF1A;0.518933575969421;0.639818599921713
220131_at;FXYD7;0.987409306549082;0.991641145179214
221558_s_at;LEF1;6.15881399366507e-06;3.63710404103924e-05
220758_s_at;ROBO4;0.645337172068607;0.746520589703269
215989_at;CBX2;0.382252021843822;0.511009555107872
204469_at;PTPRZ1;8.28820612716447e-06;4.74012593786872e-05
218258_at;POLR1D;1.40303565001541e-09;2.4240709258824e-08
221230_s_at;ARID4B;0.473263736121507;0.59861829512253
219035_s_at;RNF34;0.645529249003708;0.746520589703269
217768_at;C14orf166;0.000166057771498609;0.000694100387587966
201100_s_at;USP9X;1.22396431497744e-05;6.72024675706981e-05
203664_s_at;POLR2D;0.022041554837496;0.050907725582556
213400_s_at;TBL1X;2.77757778955774e-08;3.1425590520408e-07
212551_at;CAP2;0.202200865419121;0.313069296203896
212294_at;GNG12;1.78613924464824e-11;6.54847883771036e-10
204441_s_at;POLA2;0.00154004591524303;0.00506408575285859
219336_s_at;ASCC1;0.63437912022758;0.737288069265149
212885_at;MPHOSPH10;0.773691481065922;0.845958623079077
214788_x_at;DDN;0.524207486740226;0.64447261276687
52169_at;STRADA;0.00964373199402533;0.0250136799562873
220319_s_at;MYLIP;0.00335456266338323;0.0100259962748308
219271_at;GALNT14;0.128044839461478;0.216707267219087
219960_s_at;UCHL5;0.194996320077262;0.303781183003855
